id,brand,product,shade,hex,H,S,L,R,G,B,undertone,skinTone,fitzpatrick,popularity
8831,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Light Cool,#F0B796,22.0,0.75,76.5,240,183,150,Neutral,Fair,II,50
8832,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Light Neutral,#EDAA85,21.3,0.743,72.5,237,170,133,Neutral,Fair,II,50
8833,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Light Warm,#ECB587,27.3,0.727,72.7,236,181,135,Warm,Fair,II,50
8834,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Medium Cool,#D49267,23.7,0.559,61.8,212,146,103,Warm,Light Medium,III,50
8835,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Medium Neutral,#DEAC89,24.7,0.563,70.4,222,172,137,Neutral,Fair,II,50
8836,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Medium Warm,#F0AC7A,25.4,0.797,71.0,240,172,122,Warm,Fair,II,50
8837,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Tan Cool,#D79A7F,18.4,0.524,67.1,215,154,127,Neutral,Light Medium,III,50
8838,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Tan Neutral,#D89E7A,23.0,0.547,66.3,216,158,122,Neutral,Fair,III,50
8839,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Tan Warm,#E4A071,24.5,0.68,66.9,228,160,113,Warm,Fair,III,50
8840,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Tan To Deep Warm,#C38A54,29.2,0.481,54.7,195,138,84,Warm,Light Medium,III,50
8841,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Dark Cool,#60311F,16.6,0.512,24.9,96,49,31,Neutral,Deep,VI,50
8842,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Dark Neutral,#8D4E2C,21.0,0.524,36.3,141,78,44,Neutral,Tan,V,50
8843,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Deep Cool,#A2572A,22.5,0.588,40.0,162,87,42,Warm,Tan,V,50
8844,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer,Deep Warm,#C07C4D,24.5,0.477,52.7,192,124,77,Warm,Medium,IV,50
8845,ULTA Beauty Collection,Complexion Crush Foundation,Very Fair Cool,#FCE1CE,24.8,0.885,89.8,252,225,206,Cool,Very Fair,I,50
8846,ULTA Beauty Collection,Complexion Crush Foundation,Fair Cool,#F1D5C1,25.0,0.632,85.1,241,213,193,Cool,Very Fair,I,50
8847,ULTA Beauty Collection,Complexion Crush Foundation,Fair Neutral,#E3BC9A,27.9,0.566,74.7,227,188,154,Neutral,Fair,II,50
8848,ULTA Beauty Collection,Complexion Crush Foundation,Light To Medium Neutral,#D7AC81,30.0,0.518,67.5,215,172,129,Warm,Fair,II,50
8849,ULTA Beauty Collection,Complexion Crush Foundation,Light Cool,#E0B191,24.3,0.56,72.4,224,177,145,Neutral,Fair,II,50
8850,ULTA Beauty Collection,Complexion Crush Foundation,Light Neutral,#DDB18A,28.2,0.55,70.4,221,177,138,Neutral,Fair,II,50
8851,ULTA Beauty Collection,Complexion Crush Foundation,Light To Medium Cool,#E5B18B,25.3,0.634,72.2,229,177,139,Neutral,Fair,II,50
8852,ULTA Beauty Collection,Complexion Crush Foundation,Light To Medium Warm,#E7B484,29.1,0.673,71.2,231,180,132,Warm,Fair,II,50
8853,ULTA Beauty Collection,Complexion Crush Foundation,Light Warm,#EDBD8F,29.4,0.723,74.5,237,189,143,Warm,Fair,II,50
8854,ULTA Beauty Collection,Complexion Crush Foundation,Medium Cool,#DFA984,24.4,0.587,69.6,223,169,132,Neutral,Fair,II,50
8855,ULTA Beauty Collection,Complexion Crush Foundation,Medium Neutral,#D7A779,29.4,0.54,65.9,215,167,121,Warm,Fair,II,50
8856,ULTA Beauty Collection,Complexion Crush Foundation,Medium to Tan Olive,#CA8E5C,27.3,0.509,57.6,202,142,92,Warm,Light Medium,III,50
8857,ULTA Beauty Collection,Complexion Crush Foundation,Medium To Tan Peach,#D29A67,28.6,0.543,61.4,210,154,103,Warm,Light Medium,III,50
8858,ULTA Beauty Collection,Complexion Crush Foundation,Medium Warm,#DDA779,27.6,0.595,67.1,221,167,121,Warm,Fair,II,50
8859,ULTA Beauty Collection,Complexion Crush Foundation,Tan Neutral,#C18757,27.2,0.461,54.9,193,135,87,Warm,Light Medium,III,50
8860,ULTA Beauty Collection,Complexion Crush Foundation,Tan Peach,#D39365,25.1,0.556,61.2,211,147,101,Warm,Light Medium,III,50
8861,ULTA Beauty Collection,Complexion Crush Foundation,Tan To Dark Olive,#B5743A,28.3,0.515,46.9,181,116,58,Warm,Medium,IV,50
8862,ULTA Beauty Collection,Complexion Crush Foundation,Tan To Dark Warm,#B1612B,24.2,0.609,43.1,177,97,43,Warm,Medium,IV,50
8863,ULTA Beauty Collection,Complexion Crush Foundation,Tan Warm,#CF8953,26.1,0.564,56.9,207,137,83,Warm,Light Medium,III,50
8864,ULTA Beauty Collection,Complexion Crush Foundation,Dark Cool,#7A3617,18.8,0.683,28.4,122,54,23,Neutral,Deep,V,50
8865,ULTA Beauty Collection,Complexion Crush Foundation,Dark Neutral,#914A1E,23.0,0.657,34.3,145,74,30,Warm,Tan,V,50
8866,ULTA Beauty Collection,Complexion Crush Foundation,Dark Olive,#925327,24.7,0.578,36.3,146,83,39,Warm,Tan,V,50
8867,ULTA Beauty Collection,Complexion Crush Foundation,Dark Warm,#894617,24.7,0.712,31.4,137,70,23,Warm,Tan,V,50
8868,ULTA Beauty Collection,Complexion Crush Foundation,Deep Neutral,#70361B,19.1,0.612,27.3,112,54,27,Neutral,Deep,VI,50
8869,ULTA Beauty Collection,Complexion Crush Foundation,Deep Warm,#55240D,19.2,0.735,19.2,85,36,13,Neutral,Very Deep,VI,50
8870,ULTA Beauty Collection,Complexion Crush Foundation,Very Deep Cool,#402013,17.3,0.542,16.3,64,32,19,Cool,Very Deep,VI,50
8871,UOMA Beauty,Say What?! Foundation,T1C black pearl,#AD5B30,20.6,0.566,43.3,173,91,48,Warm,Medium,IV,50
8872,UOMA Beauty,Say What?! Foundation,T2W black pearl,#713E28,18.1,0.477,30.0,113,62,40,Neutral,Deep,V,50
8873,UOMA Beauty,Say What?! Foundation,T2N black pearl,#853E1E,18.6,0.632,32.0,133,62,30,Neutral,Deep,V,50
8874,UOMA Beauty,Say What?! Foundation,T2C black pearl,#9A5A34,22.4,0.495,40.4,154,90,52,Neutral,Tan,V,50
8875,UOMA Beauty,Say What?! Foundation,T1W black pearl,#975432,20.2,0.502,39.4,151,84,50,Neutral,Tan,V,50
8876,UOMA Beauty,Say What?! Foundation,T1N black pearl,#A2573A,16.7,0.473,43.1,162,87,58,Neutral,Tan,IV,50
8877,UOMA Beauty,Say What?! Foundation,T4W brown sugar,#C46334,19.6,0.581,48.6,196,99,52,Warm,Medium,IV,50
8878,UOMA Beauty,Say What?! Foundation,T4N brown sugar,#C36F45,20.0,0.512,51.8,195,111,69,Warm,Medium,IV,50
8879,UOMA Beauty,Say What?! Foundation,T4C brown sugar,#C4673B,19.3,0.537,50.0,196,103,59,Warm,Medium,IV,50
8880,UOMA Beauty,Say What?! Foundation,T3W brown sugar,#C26A38,21.7,0.552,49.0,194,106,56,Warm,Medium,IV,50
8881,UOMA Beauty,Say What?! Foundation,T3N brown sugar,#BE6C46,19.0,0.48,51.0,190,108,70,Neutral,Medium,IV,50
8882,UOMA Beauty,Say What?! Foundation,T3C brown sugar,#C16E3D,22.3,0.52,49.8,193,110,61,Warm,Medium,IV,50
8883,UOMA Beauty,Say What?! Foundation,T2W brown sugar,#C86A35,21.6,0.581,49.6,200,106,53,Warm,Medium,IV,50
8884,UOMA Beauty,Say What?! Foundation,T2N brown sugar,#C87542,22.8,0.549,52.2,200,117,66,Warm,Medium,IV,50
8885,UOMA Beauty,Say What?! Foundation,T2C brown sugar,#C96A3D,19.3,0.565,51.4,201,106,61,Warm,Medium,IV,50
8886,UOMA Beauty,Say What?! Foundation,T1W brown sugar,#E77A41,20.6,0.776,58.0,231,122,65,Warm,Light Medium,III,50
8887,UOMA Beauty,Say What?! Foundation,T1N brown sugar,#C67341,22.6,0.538,51.6,198,115,65,Warm,Medium,IV,50
8888,UOMA Beauty,Say What?! Foundation,T1C brown sugar,#CA6C43,18.2,0.56,52.7,202,108,67,Warm,Medium,IV,50
8889,UOMA Beauty,Say What?! Foundation,T3W bronze venus,#B85F29,22.7,0.636,44.1,184,95,41,Warm,Medium,IV,50
8890,UOMA Beauty,Say What?! Foundation,T3N bronze venus,#CF7E4E,22.3,0.573,55.9,207,126,78,Warm,Light Medium,III,50
8891,UOMA Beauty,Say What?! Foundation,T3C bronze venus,#D97847,20.1,0.658,56.5,217,120,71,Warm,Light Medium,III,50
8892,UOMA Beauty,Say What?! Foundation,T2W bronze venus,#E17F48,21.6,0.718,58.2,225,127,72,Warm,Light Medium,III,50
8893,UOMA Beauty,Say What?! Foundation,T2N bronze venus,#E17F48,21.6,0.718,58.2,225,127,72,Warm,Light Medium,III,50
8894,UOMA Beauty,Say What?! Foundation,T2C bronze venus,#D37648,19.9,0.612,55.5,211,118,72,Warm,Light Medium,III,50
8895,UOMA Beauty,Say What?! Foundation,T1N bronze venus,#D78E67,20.9,0.583,62.4,215,142,103,Neutral,Light Medium,III,50
8896,UOMA Beauty,Say What?! Foundation,T1C bronze venus,#DD8E6B,18.4,0.626,64.3,221,142,107,Neutral,Light Medium,III,50
8897,UOMA Beauty,Say What?! Foundation,T3W honey honey,#F9A16F,21.7,0.92,70.6,249,161,111,Warm,Fair,II,50
8898,UOMA Beauty,Say What?! Foundation,T3N honey honey,#E59D6F,23.4,0.694,66.7,229,157,111,Warm,Fair,III,50
8899,UOMA Beauty,Say What?! Foundation,T3C honey honey,#E59167,20.0,0.708,65.1,229,145,103,Warm,Light Medium,III,50
8900,UOMA Beauty,Say What?! Foundation,T2W honey honey,#F7A67B,20.8,0.886,72.5,247,166,123,Warm,Fair,II,50
8901,UOMA Beauty,Say What?! Foundation,T2N honey honey,#E59D7C,18.9,0.669,69.2,229,157,124,Neutral,Fair,III,50
8902,UOMA Beauty,Say What?! Foundation,T2C honey honey,#F49F7E,16.8,0.843,72.5,244,159,126,Neutral,Fair,II,50
8903,UOMA Beauty,Say What?! Foundation,T1W honey honey,#E7A683,21.0,0.676,71.0,231,166,131,Neutral,Fair,II,50
8904,UOMA Beauty,Say What?! Foundation,T1N honey honey,#E7A683,21.0,0.676,71.0,231,166,131,Neutral,Fair,II,50
8905,UOMA Beauty,Say What?! Foundation,T1C honey honey,#EBA284,17.5,0.72,72.0,235,162,132,Neutral,Fair,II,50
8906,UOMA Beauty,Say What?! Foundation,T3W fair lady,#F9B78B,24.0,0.902,76.1,249,183,139,Warm,Fair,II,50
8907,UOMA Beauty,Say What?! Foundation,T3N fair lady,#F2B18E,21.0,0.794,75.3,242,177,142,Neutral,Fair,II,50
8908,UOMA Beauty,Say What?! Foundation,T3C fair lady,#FAB89A,18.8,0.906,79.2,250,184,154,Neutral,Very Fair,II,50
8909,UOMA Beauty,Say What?! Foundation,T2W fair lady,#F8BA94,22.8,0.877,77.6,248,186,148,Neutral,Very Fair,II,50
8910,UOMA Beauty,Say What?! Foundation,T2N fair lady,#F1B798,20.9,0.761,77.1,241,183,152,Neutral,Fair,II,50
8911,UOMA Beauty,Say What?! Foundation,T2C fair lady,#FBBCA9,13.9,0.911,82.4,251,188,169,Neutral,Very Fair,II,50
8912,UOMA Beauty,Say What?! Foundation,T1W fair lady,#F9C3A3,22.3,0.878,80.8,249,195,163,Neutral,Very Fair,II,50
8913,UOMA Beauty,Say What?! Foundation,T1N fair lady,#F3C1A5,21.5,0.765,80.0,243,193,165,Neutral,Very Fair,II,50
8914,UOMA Beauty,Say What?! Foundation,T1C fair lady,#F9C1AB,16.9,0.867,82.4,249,193,171,Neutral,Very Fair,II,50
8915,UOMA Beauty,Say What?! Foundation,T2W white pearl,#F5BEA7,17.7,0.796,80.8,245,190,167,Neutral,Very Fair,II,50
8916,UOMA Beauty,Say What?! Foundation,T2N white pearl,#F2C0AD,16.5,0.726,81.4,242,192,173,Neutral,Very Fair,II,50
8917,UOMA Beauty,Say What?! Foundation,T2C white pearl,#FBC9B8,15.2,0.893,85.3,251,201,184,Neutral,Very Fair,I,50
8918,UOMA Beauty,Say What?! Foundation,T1W white pearl,#F8CFB8,21.6,0.821,84.7,248,207,184,Neutral,Very Fair,I,50
8919,UOMA Beauty,Say What?! Foundation,T1N white pearl,#F6D4C4,19.2,0.735,86.7,246,212,196,Cool,Very Fair,I,50
8920,UOMA Beauty,Say What?! Foundation,T1C white pearl,#F9C2A9,18.8,0.87,82.0,249,194,169,Neutral,Very Fair,II,50
8921,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,40 Deep Cool,#342213,27.3,0.465,13.9,52,34,19,Neutral,Very Deep,VI,50
8922,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,39 Deep Warm,#502F26,12.9,0.356,23.1,80,47,38,Cool,Deep,VI,50
8923,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,38 Deep Neutral,#43261E,13.0,0.381,19.0,67,38,30,Cool,Very Deep,VI,50
8924,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,37 Deep Neutral,#5B372C,14.0,0.348,26.5,91,55,44,Cool,Deep,VI,50
8925,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,36 Deep Warm Neutral,#80482B,20.5,0.497,33.5,128,72,43,Neutral,Tan,V,50
8926,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,35 Deep Warm Neutral,#724A35,20.7,0.365,32.7,114,74,53,Neutral,Tan,V,50
8927,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,34 Deep Cool,#81523A,20.3,0.38,36.7,129,82,58,Neutral,Tan,V,50
8928,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,33 Deep Neutral,#875539,21.5,0.406,37.6,135,85,57,Neutral,Tan,V,50
8929,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,32 Medium Deep Warm Golden,#905535,21.1,0.462,38.6,144,85,53,Neutral,Tan,V,50
8930,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,31 Medium Deep Warm Golden,#945734,21.9,0.48,39.2,148,87,52,Neutral,Tan,V,50
8931,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,30 Medium Deep Warm,#9C603C,22.5,0.444,42.4,156,96,60,Neutral,Tan,IV,50
8932,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,29 Medium Deep Neutral,#BD764C,22.3,0.461,52.0,189,118,76,Warm,Medium,IV,50
8933,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,28 Deep Neutral,#B5754F,22.4,0.408,51.0,181,117,79,Neutral,Medium,IV,50
8934,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,27 Medium Deep Olive,#B67A56,22.5,0.397,52.5,182,122,86,Neutral,Medium,IV,50
8935,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,26 Medium Deep Warm Peachy,#C77949,22.9,0.529,53.3,199,121,73,Warm,Medium,IV,50
8936,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,25 Medium Deep Cool Olive,#B47955,22.7,0.388,52.0,180,121,85,Neutral,Medium,IV,50
8937,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,24 Medium Neutral,#C17D53,22.9,0.47,54.1,193,125,83,Warm,Light Medium,III,50
8938,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,23 Medium Neutral,#C88458,23.6,0.505,56.5,200,132,88,Warm,Light Medium,III,50
8939,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,22 Medium Neutral,#D69160,24.9,0.59,60.8,214,145,96,Warm,Light Medium,III,50
8940,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,21 Medium Neutral,#CB8559,23.2,0.523,57.3,203,133,89,Warm,Light Medium,III,50
8941,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,20 Medium Olive,#D08D5D,25.0,0.55,59.0,208,141,93,Warm,Light Medium,III,50
8942,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,19 Medium Golden Olive,#CF9367,25.4,0.52,60.8,207,147,103,Warm,Light Medium,III,50
8943,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,18 Medium Neutral,#D49465,25.4,0.563,61.4,212,148,101,Warm,Light Medium,III,50
8944,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,17 Medium Warm,#E0A26D,27.7,0.65,65.3,224,162,109,Warm,Fair,III,50
8945,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,16 Light Medium Cool,#F5B885,27.3,0.848,74.1,245,184,133,Warm,Fair,II,50
8946,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,15 Light Medium Warm,#F0BD8C,29.4,0.769,74.5,240,189,140,Warm,Fair,II,50
8947,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,14 Light Medium Golden,#FFCF9A,31.5,1.0,80.2,255,207,154,Warm,Very Fair,I,50
8948,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,13 Light Medium Cool Olive,#F4C698,30.0,0.807,77.6,244,198,152,Warm,Very Fair,II,50
8949,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,12 Light Neutral,#FAC9A0,27.3,0.9,80.4,250,201,160,Warm,Very Fair,I,50
8950,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,11 Light Cool,#F8C59A,27.4,0.87,78.8,248,197,154,Warm,Very Fair,II,50
8951,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,10 Light Neutral,#FAC699,27.8,0.907,79.0,250,198,153,Warm,Very Fair,II,50
8952,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,09 Light Cool,#FDC39F,23.0,0.959,80.8,253,195,159,Neutral,Very Fair,II,50
8953,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,08 Fair Warm,#FACD99,32.2,0.907,79.0,250,205,153,Warm,Very Fair,I,50
8954,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,07 Fair Neutral,#F6CCA2,30.0,0.824,80.0,246,204,162,Warm,Very Fair,I,50
8955,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,06 Fair Warm,#F8D1A0,33.4,0.863,80.0,248,209,160,Warm,Very Fair,I,50
8956,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,05 Fair Neutral,#F5D3AE,31.3,0.78,82.2,245,211,174,Neutral,Very Fair,I,50
8957,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,04 Fair Cool,#FED5AF,28.9,0.975,84.1,254,213,175,Neutral,Very Fair,I,50
8958,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,03 Fair Warm,#FFDCB1,33.1,1.0,84.7,255,220,177,Neutral,Very Fair,I,50
8959,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,02 Fair Neutral,#FFE0C1,30.0,1.0,87.8,255,224,193,Neutral,Very Fair,I,50
8960,Urban Decay,FACE BOND SELF-SETTING WATERPROOF FOUNDATION,01 Fair Cool,#FADCC2,27.9,0.848,87.1,250,220,194,Neutral,Very Fair,I,50
8961,Urban Decay,Stay Naked Weightless Liquid Foundation,92NN,#2D1912,15.6,0.429,12.4,45,25,18,Neutral,Very Deep,VI,50
8962,Urban Decay,Stay Naked Weightless Liquid Foundation,91NN,#4E362A,20.0,0.3,23.5,78,54,42,Cool,Deep,VI,50
8963,Urban Decay,Stay Naked Weightless Liquid Foundation,91WR,#46241D,10.2,0.414,19.4,70,36,29,Cool,Very Deep,VI,50
8964,Urban Decay,Stay Naked Weightless Liquid Foundation,90NN,#593929,20.0,0.369,25.5,89,57,41,Cool,Deep,VI,50
8965,Urban Decay,Stay Naked Weightless Liquid Foundation,90WO,#452618,18.7,0.484,18.2,69,38,24,Cool,Very Deep,VI,50
8966,Urban Decay,Stay Naked Weightless Liquid Foundation,90WR,#55261E,8.7,0.478,22.5,85,38,30,Neutral,Very Deep,VI,50
8967,Urban Decay,Stay Naked Weightless Liquid Foundation,90CB,#3D2821,15.0,0.298,18.4,61,40,33,Cool,Very Deep,VI,50
8968,Urban Decay,Stay Naked Weightless Liquid Foundation,81NN,#563C2C,22.9,0.323,25.5,86,60,44,Cool,Deep,VI,50
8969,Urban Decay,Stay Naked Weightless Liquid Foundation,81WY,#5A3B26,24.2,0.406,25.1,90,59,38,Cool,Deep,VI,50
8970,Urban Decay,Stay Naked Weightless Liquid Foundation,80WR,#71402F,15.5,0.412,31.4,113,64,47,Neutral,Deep,V,50
8971,Urban Decay,Stay Naked Weightless Liquid Foundation,80WY,#71513A,25.1,0.322,33.5,113,81,58,Neutral,Tan,V,50
8972,Urban Decay,Stay Naked Weightless Liquid Foundation,80WO,#6A4A36,23.1,0.325,31.4,106,74,54,Cool,Tan,V,50
8973,Urban Decay,Stay Naked Weightless Liquid Foundation,80NN,#664D36,28.7,0.308,30.6,102,77,54,Cool,Tan,V,50
8974,Urban Decay,Stay Naked Weightless Liquid Foundation,80CG,#6B4B36,23.8,0.329,31.6,107,75,54,Cool,Tan,V,50
8975,Urban Decay,Stay Naked Weightless Liquid Foundation,71NN,#825B3C,26.6,0.368,37.3,130,91,60,Neutral,Tan,V,50
8976,Urban Decay,Stay Naked Weightless Liquid Foundation,71WY,#7A563D,24.6,0.333,35.9,122,86,61,Neutral,Tan,V,50
8977,Urban Decay,Stay Naked Weightless Liquid Foundation,70WY,#82593B,25.4,0.376,37.1,130,89,59,Neutral,Tan,V,50
8978,Urban Decay,Stay Naked Weightless Liquid Foundation,70NN,#9F7554,26.4,0.309,47.6,159,117,84,Neutral,Medium,IV,50
8979,Urban Decay,Stay Naked Weightless Liquid Foundation,70WR,#755038,23.6,0.353,33.9,117,80,56,Neutral,Tan,V,50
8980,Urban Decay,Stay Naked Weightless Liquid Foundation,70CB,#7F5D3C,29.6,0.358,36.7,127,93,60,Neutral,Tan,V,50
8981,Urban Decay,Stay Naked Weightless Liquid Foundation,60NN,#A98156,31.1,0.325,50.0,169,129,86,Warm,Medium,IV,50
8982,Urban Decay,Stay Naked Weightless Liquid Foundation,60CG,#9E784B,32.5,0.356,45.7,158,120,75,Warm,Medium,IV,50
8983,Urban Decay,Stay Naked Weightless Liquid Foundation,60WY,#AF8454,31.6,0.363,50.8,175,132,84,Warm,Medium,IV,50
8984,Urban Decay,Stay Naked Weightless Liquid Foundation,60WR,#A97953,26.5,0.341,49.4,169,121,83,Neutral,Medium,IV,50
8985,Urban Decay,Stay Naked Weightless Liquid Foundation,60WO,#977049,30.0,0.348,43.9,151,112,73,Neutral,Medium,IV,50
8986,Urban Decay,Stay Naked Weightless Liquid Foundation,61NN,#9D7248,29.6,0.371,44.9,157,114,72,Warm,Medium,IV,50
8987,Urban Decay,Stay Naked Weightless Liquid Foundation,50WY,#B5926B,31.6,0.333,56.5,181,146,107,Neutral,Light Medium,III,50
8988,Urban Decay,Stay Naked Weightless Liquid Foundation,50NN,#9F7D5A,30.4,0.277,48.8,159,125,90,Neutral,Medium,IV,50
8989,Urban Decay,Stay Naked Weightless Liquid Foundation,51WY,#B48C61,31.1,0.356,54.3,180,140,97,Warm,Light Medium,III,50
8990,Urban Decay,Stay Naked Weightless Liquid Foundation,51NN,#A9845A,31.9,0.315,50.8,169,132,90,Neutral,Medium,IV,50
8991,Urban Decay,Stay Naked Weightless Liquid Foundation,50CG,#9E774F,30.4,0.333,46.5,158,119,79,Neutral,Medium,IV,50
8992,Urban Decay,Stay Naked Weightless Liquid Foundation,50CP,#AF8656,32.4,0.357,51.2,175,134,86,Warm,Light Medium,III,50
8993,Urban Decay,Stay Naked Weightless Liquid Foundation,50WO,#A37951,29.3,0.336,47.8,163,121,81,Neutral,Medium,IV,50
8994,Urban Decay,Stay Naked Weightless Liquid Foundation,41NN,#A98467,26.4,0.277,53.3,169,132,103,Neutral,Medium,IV,50
8995,Urban Decay,Stay Naked Weightless Liquid Foundation,40NN,#C6A888,31.0,0.352,65.5,198,168,136,Neutral,Fair,III,50
8996,Urban Decay,Stay Naked Weightless Liquid Foundation,40WY,#CA9F79,28.1,0.433,63.3,202,159,121,Neutral,Light Medium,III,50
8997,Urban Decay,Stay Naked Weightless Liquid Foundation,40WO,#BD966F,30.0,0.371,58.8,189,150,111,Neutral,Light Medium,III,50
8998,Urban Decay,Stay Naked Weightless Liquid Foundation,40CP,#B99776,29.6,0.324,59.4,185,151,118,Neutral,Light Medium,III,50
8999,Urban Decay,Stay Naked Weightless Liquid Foundation,31NN,#BB9774,29.6,0.343,59.4,187,151,116,Neutral,Light Medium,III,50
9000,Urban Decay,Stay Naked Weightless Liquid Foundation,30NN,#C6A585,29.5,0.363,64.9,198,165,133,Neutral,Fair,III,50
9001,Urban Decay,Stay Naked Weightless Liquid Foundation,30CG,#C3A67D,35.1,0.368,62.7,195,166,125,Neutral,Light Medium,III,50
9002,Urban Decay,Stay Naked Weightless Liquid Foundation,30CP,#BE9876,28.3,0.356,60.4,190,152,118,Neutral,Light Medium,III,50
9003,Urban Decay,Stay Naked Weightless Liquid Foundation,30WY,#C4A383,29.5,0.355,64.1,196,163,131,Neutral,Light Medium,III,50
9004,Urban Decay,Stay Naked Weightless Liquid Foundation,20CP,#D8AA84,27.1,0.519,68.2,216,170,132,Neutral,Fair,II,50
9005,Urban Decay,Stay Naked Weightless Liquid Foundation,20WY,#DAB387,31.8,0.529,69.2,218,179,135,Warm,Fair,II,50
